Chromosome,Arm,Band,Abnormality,CaseCount,Type,Morph_code
1,p,13,add,3,unbalanced,3111
1,p,13,add,2,unbalanced,3111
1,p,13,add,2,unbalanced,3111
1,p,13,add,4,unbalanced,3111
1,p,13,add,8,unbalanced,3111
1,p,13,add,6,unbalanced,3111
1,p,13,add,4,unbalanced,3121
1,p,13,add,2,unbalanced,3121
1,p,13,add,2,unbalanced,3135
1,p,13,add,4,unbalanced,3902
1,p,13,add,4,unbalanced,3903
1,p,13,add,3,unbalanced,3905
1,p,13,add,3,unbalanced,5104
1,p,13,add,5,unbalanced,5213
1,p,13,add,2,unbalanced,8304
1,p,13,add,2,unbalanced,8322
1,p,13,del,4,unbalanced,3111
1,p,13,del,3,unbalanced,3111
1,p,13,del,6,unbalanced,3111
1,p,13,del,3,unbalanced,1602
1,p,13,del,10,unbalanced,1702
1,p,13,del,2,unbalanced,1708
1,p,13,del,4,unbalanced,1808
1,p,13,del,15,unbalanced,1702
1,p,13,del,2,unbalanced,8810
1,p,13,del,2,unbalanced,1702
1,p,13,del,2,unbalanced,1101
1,p,13,del,5,unbalanced,1702
1,p,13,der,2,unbalanced,1501
1,p,13,der,2,unbalanced,3121
1,p,13,der,2,unbalanced,3111
1,p,13,der,2,unbalanced,3031
1,p,13,der,2,unbalanced,3111
1,p,13,der,2,unbalanced,1101
1,p,13,der,2,unbalanced,1108
1,p,13,der,2,unbalanced,1403
1,p,13,der,2,unbalanced,1507
1,p,13,der,15,unbalanced,1113
1,p,13,der,2,unbalanced,1113
1,p,13,der,2,unbalanced,1702
1,p,13,del,2,unbalanced,1820
1,p,13,del,2,unbalanced,1808
1,p,13,del,14,unbalanced,1702
1,p,13,del,6,unbalanced,1602
1,p,13,del,6,unbalanced,3111
1,p,13,del,23,unbalanced,3111
1,p,13,del,7,unbalanced,3111
1,p,13,del,5,unbalanced,3111
1,p,13,del,2,unbalanced,3121
1,p,13,del,2,unbalanced,3121
1,p,13,del,6,unbalanced,3121
1,p,13,del,6,unbalanced,3135
1,p,13,del,2,unbalanced,3901
1,p,13,del,2,unbalanced,3902
1,p,13,der,2,unbalanced,1103
1,p,13,del,2,unbalanced,3903
1,p,13,del,2,unbalanced,5104
1,p,13,del,6,unbalanced,5213
1,p,13,del,2,unbalanced,5220
1,p,13,del,4,unbalanced,6011
1,p,13,del,2,unbalanced,6011
1,p,13,del,2,unbalanced,8137
1,p,13,del,2,unbalanced,8710
1,p,13,del,13,unbalanced,8804
1,p,13,del,3,unbalanced,8810
1,p,13,del,2,unbalanced,1101
1,p,13,del,3,unbalanced,3905
1,q,11,dup,4,unbalanced,1822
1,q,23,der,2,unbalanced,1602
1,q,23,dup,2,unbalanced,1602
1,p,36,add,9,unbalanced,1822
1,p,36,add,2,unbalanced,1830
1,p,36,add,8,unbalanced,1901
1,p,36,add,4,unbalanced,1902
1,p,36,add,9,unbalanced,1906
1,p,36,add,8,unbalanced,1908
1,p,36,add,2,unbalanced,1922
1,p,36,add,5,unbalanced,1926
1,p,36,add,3,unbalanced,2003
1,p,36,add,5,unbalanced,2005
1,p,36,add,2,unbalanced,3103
1,p,36,add,2,unbalanced,3105
1,p,36,add,3,unbalanced,3107
1,p,36,add,8,unbalanced,3111
1,p,36,add,2,unbalanced,3111
1,p,36,add,4,unbalanced,3111
1,p,36,add,2,unbalanced,3111
1,p,36,add,12,unbalanced,3111
1,p,36,add,21,unbalanced,3111
1,p,36,add,28,unbalanced,3111
1,p,36,add,3,unbalanced,3111
1,p,36,add,43,unbalanced,1820
1,p,36,add,2,unbalanced,3121
1,p,36,add,4,unbalanced,1814
1,p,36,add,12,unbalanced,1808
1,p,36,tas,2,balanced,8734
1,p,36,tas,2,balanced,8804
1,p,36,add,3,unbalanced,1020
1,p,36,add,33,unbalanced,1101
1,p,36,add,3,unbalanced,1102
1,p,36,add,7,unbalanced,1103
1,p,36,add,14,unbalanced,1104
1,p,36,add,5,unbalanced,1106
1,p,36,add,4,unbalanced,1107
1,p,36,add,2,unbalanced,1108
1,p,36,add,3,unbalanced,1109
1,p,36,add,5,unbalanced,1112
1,p,36,add,2,unbalanced,1113
1,p,36,add,8,unbalanced,1202
1,p,36,add,12,unbalanced,1501
1,p,36,add,2,unbalanced,1521
1,p,36,add,64,unbalanced,1602
1,p,36,add,11,unbalanced,1702
1,p,36,add,17,unbalanced,1801
1,p,36,add,13,unbalanced,1802
1,p,36,add,2,unbalanced,1804
1,p,36,add,79,unbalanced,1810
1,p,36,tas,2,balanced,8734
1,p,36,add,2,unbalanced,3141
1,p,36,add,18,unbalanced,3903
1,p,36,del,2,unbalanced,3111
1,p,36,del,4,unbalanced,3111
1,p,36,del,2,unbalanced,3111
1,p,36,del,3,unbalanced,3111
1,p,36,del,2,unbalanced,3902
1,p,36,del,3,unbalanced,5104
1,p,36,del,2,unbalanced,6011
1,p,36,del,2,unbalanced,8740
1,p,36,del,2,unbalanced,1101
1,p,36,del,5,unbalanced,1702
1,p,36,del,4,unbalanced,1702
1,p,36,del,3,unbalanced,1101
1,p,36,del,2,unbalanced,1602
1,p,36,del,2,unbalanced,1702
1,p,36,del,2,unbalanced,1801
1,p,36,del,2,unbalanced,1101
1,p,36,del,2,unbalanced,1702
1,p,36,del,5,unbalanced,1101
1,p,36,del,2,unbalanced,1602
1,p,36,del,2,unbalanced,1702
1,p,36,del,3,unbalanced,5213
1,p,36,del,7,unbalanced,3003
1,p,36,add,3,unbalanced,3902
1,p,36,del,7,unbalanced,1820
1,p,36,del,2,unbalanced,1802
1,p,36,add,3,unbalanced,3905
1,p,36,add,8,unbalanced,3905
1,p,36,add,8,unbalanced,5104
1,p,36,add,4,unbalanced,5211
1,p,36,add,3,unbalanced,5213
1,p,36,add,2,unbalanced,6011
1,p,36,add,4,unbalanced,8137
1,p,36,add,3,unbalanced,8304
1,p,36,add,4,unbalanced,8310
1,p,36,add,6,unbalanced,8516
1,p,36,add,3,unbalanced,8522
1,p,36,add,5,unbalanced,8541
1,p,36,add,7,unbalanced,8710
1,p,36,add,2,unbalanced,8743
1,p,36,add,2,unbalanced,8810
1,p,36,add,3,unbalanced,9029
1,p,36,del,4,unbalanced,1101
1,p,36,del,2,unbalanced,1202
1,p,36,del,4,unbalanced,1501
1,p,36,del,7,unbalanced,1602
1,p,36,del,5,unbalanced,1702
1,p,36,del,7,unbalanced,1810
1,p,36,tas,2,balanced,8804
1,p,36,t,2,balanced,8819
1,p,36,t,4,balanced,1203
1,p,34,del,2,unbalanced,1802
1,p,34,der,2,unbalanced,1810
1,p,34,der,2,unbalanced,3903
1,p,34,der,3,unbalanced,5213
1,p,34,ider,2,unbalanced,1602
1,p,35,t,9,balanced,1802
1,p,35,t,2,balanced,1203
1,p,35,t,2,balanced,8608
1,p,35,add,2,unbalanced,1104
1,p,35,add,3,unbalanced,1602
1,p,35,add,2,unbalanced,1820
1,p,35,add,2,unbalanced,1926
1,p,35,add,4,unbalanced,3111
1,p,35,add,2,unbalanced,5211
1,p,35,add,2,unbalanced,8516
1,p,35,del,2,unbalanced,1810
1,p,35,del,2,unbalanced,1820
1,p,35,del,3,unbalanced,3111
1,p,35,del,5,unbalanced,3903
1,p,35,del,3,unbalanced,1702
1,p,35,del,2,unbalanced,1702
1,p,34,del,4,unbalanced,1501
1,p,35,del,2,unbalanced,1101
1,p,34,del,2,unbalanced,1106
1,p,34,del,2,unbalanced,1602
1,p,34,del,4,unbalanced,1101
1,p,34,del,5,unbalanced,1602
1,p,34,del,6,unbalanced,1702
1,p,34,del,3,unbalanced,1801
1,p,34,del,3,unbalanced,1808
1,p,34,del,6,unbalanced,1810
1,p,34,del,7,unbalanced,1820
1,p,34,del,3,unbalanced,1926
1,p,34,del,6,unbalanced,3003
1,p,34,del,2,unbalanced,3111
1,p,34,del,6,unbalanced,3111
1,p,34,del,4,unbalanced,3111
1,p,34,del,5,unbalanced,3111
1,p,34,del,2,unbalanced,3121
1,p,34,del,5,unbalanced,3903
1,p,34,del,3,unbalanced,5104
1,p,34,del,3,unbalanced,8804
1,p,34,del,2,unbalanced,1702
1,p,34,del,2,unbalanced,1702
1,p,34,del,2,unbalanced,1702
1,p,34,del,2,unbalanced,3111
1,p,34,del,3,unbalanced,1702
1,p,35,der,2,unbalanced,3003
1,p,35,der,2,unbalanced,1802
1,p,36,ins,2,balanced,1702
1,p,36,t,6,balanced,1521
1,p,36,t,2,balanced,1101
1,p,36,t,2,balanced,8407
1,p,36,t,2,balanced,1802
1,p,36,t,2,balanced,1802
1,p,36,t,2,balanced,8004
1,p,36,t,2,balanced,1202
1,p,36,t,2,balanced,1202
1,p,36,t,2,balanced,1521
1,p,36,t,2,balanced,1104
1,p,36,t,2,balanced,1104
1,p,36,t,29,balanced,1203
1,p,36,t,2,balanced,1202
1,p,36,t,2,balanced,1101
1,p,36,t,2,balanced,1521
1,p,36,t,2,balanced,1810
1,p,36,t,6,balanced,8322
1,p,36,t,2,balanced,1926
1,p,36,t,2,balanced,8210
1,p,36,t,2,balanced,1106
1,p,36,t,3,balanced,1108
1,p,36,t,2,balanced,1515
1,p,36,t,3,balanced,1509
1,p,36,t,4,balanced,1507
1,p,36,t,5,balanced,1501
1,p,36,inv,2,balanced,3111
1,p,36,inv,5,balanced,3111
1,p,36,inv,2,balanced,1104
1,p,36,inv,2,balanced,1202
1,p,36,inv,2,balanced,1702
1,p,36,inv,2,balanced,3111
1,p,36,t,2,balanced,1820
1,p,36,t,3,balanced,1101
1,p,36,t,4,balanced,8304
1,p,36,t,2,balanced,1202
1,p,36,del,2,unbalanced,1106
1,p,36,t,2,balanced,1501
1,p,36,t,5,balanced,1602
1,p,36,t,2,balanced,1810
1,p,36,t,25,balanced,1101
1,p,36,t,4,balanced,1103
1,p,36,t,2,balanced,1104
1,p,36,t,2,balanced,1106
1,p,36,t,16,balanced,1107
1,p,36,t,3,balanced,1108
1,p,36,t,2,balanced,1112
1,p,36,t,8,balanced,1302
1,p,36,t,2,balanced,1509
1,p,36,del,4,unbalanced,1501
1,p,36,del,2,unbalanced,1802
1,p,36,der,2,unbalanced,8541
1,q,42,dup,2,unbalanced,1501
1,q,42,dup,2,unbalanced,1505
1,q,42,dup,16,unbalanced,1602
1,q,42,dup,3,unbalanced,1810
1,q,42,dup,4,unbalanced,1822
1,q,42,dup,2,unbalanced,1926
1,q,42,dup,2,unbalanced,1602
1,q,42,dup,7,unbalanced,1602
1,q,42,dup,2,unbalanced,1810
1,q,42,dup,2,unbalanced,3031
1,q,42,dup,2,unbalanced,1602
1,q,42,dup,2,unbalanced,1820
1,q,42,ider,2,unbalanced,1702
1,q,42,trp,2,unbalanced,1602
1,q,43,add,2,unbalanced,1602
1,q,43,add,2,unbalanced,1810
1,q,43,add,2,unbalanced,1820
1,q,43,add,2,unbalanced,3111
1,q,43,der,2,unbalanced,1820
1,q,43,dup,4,unbalanced,1602
1,q,43,dup,2,unbalanced,1702
1,q,42,dup,2,unbalanced,1403
1,q,44,tas,2,balanced,8734
1,q,42,dup,2,unbalanced,1402
1,q,42,dup,2,unbalanced,1820
1,q,42,del,2,unbalanced,1801
1,q,42,del,2,unbalanced,1802
1,q,42,del,3,unbalanced,1810
1,q,42,del,2,unbalanced,1818
1,q,42,del,11,unbalanced,1820
1,q,42,del,2,unbalanced,1901
1,q,42,del,16,unbalanced,3111
1,q,42,del,5,unbalanced,3111
1,q,42,del,2,unbalanced,3903
1,q,42,del,2,unbalanced,5104
1,q,42,del,3,unbalanced,6011
1,q,42,del,2,unbalanced,8137
1,q,42,del,4,unbalanced,8304
1,q,42,del,2,unbalanced,8310
1,q,42,del,2,unbalanced,8710
1,q,42,del,2,unbalanced,8810
1,q,42,del,2,unbalanced,1820
1,q,42,der,2,unbalanced,1501
1,q,42,der,2,unbalanced,1602
1,q,42,dup,7,unbalanced,1602
1,q,42,dup,3,unbalanced,1702
1,q,42,dup,2,unbalanced,1101
1,q,44,add,4,unbalanced,1101
1,q,44,add,4,unbalanced,1113
1,q,44,add,13,unbalanced,1602
1,q,44,dup,2,unbalanced,1810
1,q,44,dup,2,unbalanced,1820
1,q,44,dup,4,unbalanced,1822
1,q,44,dup,2,unbalanced,1922
1,q,44,dup,3,unbalanced,3111
1,q,44,dup,3,unbalanced,1602
1,q,44,dup,2,unbalanced,1820
1,q,44,dup,2,unbalanced,1101
1,q,44,dup,5,unbalanced,1602
1,q,44,dup,2,unbalanced,1702
1,q,44,dup,2,unbalanced,1822
1,q,44,dup,2,unbalanced,1802
1,q,44,dup,5,unbalanced,1602
1,q,44,dup,2,unbalanced,1801
1,q,44,dup,2,unbalanced,1802
1,q,44,dup,2,unbalanced,1808
1,q,44,dup,4,unbalanced,1810
1,q,44,dup,2,unbalanced,1820
1,q,44,dup,2,unbalanced,1908
1,q,44,dup,5,unbalanced,1602
1,q,44,dup,2,unbalanced,1822
1,q,44,dup,3,unbalanced,1801
1,q,44,dup,2,unbalanced,1702
1,q,44,dup,24,unbalanced,1602
1,q,44,dup,4,unbalanced,1402
1,q,44,add,4,unbalanced,1702
1,q,44,add,4,unbalanced,1802
1,q,44,add,4,unbalanced,1810
1,q,44,add,8,unbalanced,1820
1,q,44,add,3,unbalanced,3111
1,q,44,add,2,unbalanced,3111
1,q,44,add,2,unbalanced,3121
1,q,44,add,3,unbalanced,8710
1,q,44,del,2,unbalanced,1702
1,q,44,del,2,unbalanced,1820
1,q,42,del,4,unbalanced,1702
1,q,44,der,2,unbalanced,1602
1,q,44,dup,6,unbalanced,1602
1,q,44,dup,3,unbalanced,1702
1,q,44,dup,2,unbalanced,1820
1,q,44,dup,4,unbalanced,1822
1,q,44,dup,7,unbalanced,1602
1,q,44,dup,5,unbalanced,1702
1,q,44,dup,2,unbalanced,1802
1,q,44,dup,2,unbalanced,1822
1,q,44,dup,3,unbalanced,1101
1,q,44,dup,2,unbalanced,1202
1,q,44,dup,2,unbalanced,1101
1,p,34,add,2,unbalanced,8740
1,q,42,del,13,unbalanced,1602
1,q,42,del,3,unbalanced,8304
1,p,36,der,2,unbalanced,1820
1,p,36,der,2,unbalanced,5104
1,p,36,der,2,unbalanced,8322
1,p,36,der,2,unbalanced,1820
1,p,36,der,2,unbalanced,1101
1,p,36,der,2,unbalanced,1810
1,p,36,der,2,unbalanced,1602
1,p,36,der,6,unbalanced,1810
1,p,36,der,3,unbalanced,5213
1,p,36,der,2,unbalanced,1101
1,p,36,der,4,unbalanced,1203
1,p,36,der,2,unbalanced,1906
1,p,36,dup,2,unbalanced,5104
1,p,36,dup,2,unbalanced,1020
1,p,36,dup,2,unbalanced,1602
1,p,36,dup,3,unbalanced,1810
1,p,36,dup,2,unbalanced,1101
1,p,36,dup,2,unbalanced,1101
1,q,41,t,2,balanced,1602
1,q,41,add,2,unbalanced,1602
1,q,41,add,2,unbalanced,1802
1,p,36,der,6,unbalanced,1810
1,q,41,add,2,unbalanced,1820
1,p,36,der,2,unbalanced,1801
1,p,36,der,2,unbalanced,1810
1,p,36,der,2,unbalanced,8137
1,p,36,der,6,unbalanced,3111
1,p,36,der,5,unbalanced,1810
1,p,36,der,2,unbalanced,3135
1,p,36,der,2,unbalanced,1602
1,p,36,der,3,unbalanced,1702
1,p,36,der,2,unbalanced,3111
1,p,36,der,2,unbalanced,1101
1,p,36,der,4,unbalanced,1602
1,p,36,der,2,unbalanced,1801
1,p,36,der,21,unbalanced,1810
1,p,36,der,2,unbalanced,1814
1,p,36,der,3,unbalanced,1820
1,p,36,der,2,unbalanced,1801
1,p,36,der,3,unbalanced,1810
1,p,36,der,2,unbalanced,1108
1,p,36,der,2,unbalanced,1808
1,p,36,der,2,unbalanced,1810
1,p,36,der,2,unbalanced,1820
1,p,36,der,2,unbalanced,8710
1,p,36,der,3,unbalanced,1101
1,p,36,der,2,unbalanced,1810
1,q,41,del,5,unbalanced,1602
1,q,41,del,2,unbalanced,1810
1,q,41,del,3,unbalanced,1820
1,q,42,add,2,unbalanced,1810
1,q,42,add,9,unbalanced,1820
1,q,42,add,2,unbalanced,1901
1,q,42,add,2,unbalanced,1926
1,q,42,add,3,unbalanced,3111
1,q,42,add,2,unbalanced,3111
1,q,42,add,3,unbalanced,3111
1,q,42,add,2,unbalanced,3111
1,q,42,add,2,unbalanced,3121
1,q,42,add,2,unbalanced,5213
1,q,42,add,2,unbalanced,8031
1,q,42,add,2,unbalanced,8517
1,q,42,del,3,unbalanced,1702
1,q,42,del,2,unbalanced,1926
1,q,42,del,3,unbalanced,1101
1,q,42,del,2,unbalanced,1501
1,q,42,del,5,unbalanced,1602
1,q,42,del,3,unbalanced,1702
1,q,42,del,2,unbalanced,1802
1,q,42,del,6,unbalanced,1820
1,q,42,del,2,unbalanced,2005
1,q,42,add,3,unbalanced,1802
1,q,42,add,6,unbalanced,1702
1,q,42,add,12,unbalanced,1602
1,q,42,add,3,unbalanced,1101
1,q,41,del,2,unbalanced,2003
1,q,41,del,2,unbalanced,3111
1,q,41,del,2,unbalanced,3903
1,q,41,del,3,unbalanced,5104
1,q,41,del,2,unbalanced,8541
1,q,41,del,3,unbalanced,9010
1,q,41,der,2,unbalanced,1810
1,q,41,der,2,unbalanced,1820
1,q,41,der,2,unbalanced,1602
1,q,41,dup,2,unbalanced,1702
1,q,42,del,6,unbalanced,1101
1,q,41,dup,4,unbalanced,1602
1,q,41,dup,5,unbalanced,1602
1,q,41,dup,2,unbalanced,1820
1,q,41,dup,2,unbalanced,1820
1,q,42,inv,2,balanced,1602
1,q,42,inv,2,balanced,8304
1,q,42,t,2,balanced,1602
1,q,42,t,2,balanced,8304
1,q,42,t,4,balanced,1203
1,q,42,t,2,balanced,1810
1,q,42,t,2,balanced,1820
1,q,41,dup,2,unbalanced,1822
1,p,34,add,7,unbalanced,5213
1,p,34,add,2,unbalanced,5104
1,p,34,add,3,unbalanced,3903
1,q,31,del,2,unbalanced,1101
1,q,31,del,2,unbalanced,1521
1,q,31,del,5,unbalanced,1602
1,q,31,del,4,unbalanced,1702
1,q,31,del,2,unbalanced,3103
1,q,31,del,2,unbalanced,3111
1,q,31,del,5,unbalanced,3111
1,q,31,del,2,unbalanced,8810
1,q,31,der,2,unbalanced,8541
1,p,31,der,2,unbalanced,3111
1,q,31,der,2,unbalanced,1702
1,p,31,der,2,unbalanced,1702
1,q,31,der,2,unbalanced,1820
1,q,31,der,2,unbalanced,1702
1,p,31,dup,2,unbalanced,1101
1,q,31,dup,5,unbalanced,1702
1,q,31,dup,2,unbalanced,1802
1,q,31,dup,2,unbalanced,1810
1,q,31,dup,3,unbalanced,1822
1,q,31,dup,7,unbalanced,1602
1,q,31,dup,3,unbalanced,1702
1,p,31,del,2,unbalanced,1702
1,q,31,dup,2,unbalanced,1802
1,p,31,del,2,unbalanced,1101
1,p,31,del,4,unbalanced,1702
1,p,31,del,2,unbalanced,3121
1,p,31,del,2,unbalanced,3903
1,p,31,del,3,unbalanced,5104
1,p,31,del,5,unbalanced,5213
1,p,31,del,3,unbalanced,5213
1,p,31,del,3,unbalanced,6011
1,p,31,del,2,unbalanced,8740
1,p,31,del,2,unbalanced,8804
1,p,31,del,12,unbalanced,1702
1,p,31,del,2,unbalanced,1808
1,p,31,del,12,unbalanced,1702
1,p,31,del,2,unbalanced,1808
1,p,31,del,3,unbalanced,8810
1,p,31,del,3,unbalanced,1602
1,p,31,del,10,unbalanced,1702
1,p,31,del,2,unbalanced,1708
1,p,31,del,4,unbalanced,1808
1,p,31,del,3,unbalanced,1602
1,p,31,del,17,unbalanced,1702
1,p,31,del,3,unbalanced,1808
1,p,31,del,2,unbalanced,1602
1,p,31,del,3,unbalanced,1808
1,q,31,dup,3,unbalanced,1810
1,q,31,dup,3,unbalanced,1820
1,q,31,dup,10,unbalanced,1822
1,p,32,t,4,balanced,1107
1,p,32,t,2,balanced,1108
1,p,32,t,4,balanced,1109
1,p,32,t,22,balanced,1602
1,p,32,t,2,balanced,1108
1,p,32,t,2,balanced,1101
1,p,32,t,12,balanced,8004
1,p,32,t,3,balanced,8004
1,q,32,t,3,balanced,1802
1,p,32,t,21,balanced,1602
1,q,32,t,2,balanced,1202
1,q,32,t,2,balanced,1103
1,q,32,t,2,balanced,8609
1,q,32,t,2,balanced,1602
1,p,32,t,3,balanced,1101
1,p,32,t,2,balanced,1107
1,p,32,t,3,balanced,1501
1,p,32,add,6,unbalanced,1101
1,p,32,add,3,unbalanced,1104
1,p,32,add,2,unbalanced,1112
1,p,32,add,2,unbalanced,1202
1,p,32,t,2,balanced,1103
1,p,32,t,4,balanced,1101
1,p,32,t,2,balanced,1020
1,p,32,t,2,balanced,1602
1,q,31,dup,2,unbalanced,1822
1,q,31,dup,2,unbalanced,1820
1,q,31,dup,2,unbalanced,1602
1,q,31,dup,2,unbalanced,1202
1,q,31,dup,2,unbalanced,1822
1,q,31,dup,5,unbalanced,1602
1,q,31,dup,5,unbalanced,1602
1,q,31,dup,2,unbalanced,1822
1,p,32,inv,5,balanced,3111
1,q,32,inv,2,balanced,1101
1,p,31,del,6,unbalanced,3111
1,p,32,t,2,balanced,1810
1,q,32,t,2,balanced,1802
1,p,32,t,2,balanced,1602
1,p,32,t,3,balanced,1602
1,p,32,t,3,balanced,8004
1,p,32,t,2,balanced,8804
1,q,32,t,2,balanced,1926
1,q,32,t,2,balanced,1602
1,p,32,t,2,balanced,1203
1,p,32,t,2,balanced,1203
1,q,32,t,5,balanced,1203
1,q,32,t,2,balanced,1816
1,p,32,add,4,unbalanced,1602
1,p,31,del,6,unbalanced,3111
1,p,31,del,2,unbalanced,1926
1,q,24,der,2,unbalanced,1810
1,q,24,dup,3,unbalanced,1822
1,q,24,dup,2,unbalanced,1602
1,q,24,dup,2,unbalanced,1602
1,q,24,dup,2,unbalanced,1802
1,q,25,t,2,balanced,1820
1,q,25,t,2,balanced,1922
1,q,25,t,2,balanced,1820
1,q,25,t,2,balanced,1401
1,q,25,t,2,balanced,1602
1,q,25,t,2,balanced,1802
1,q,25,t,2,balanced,1602
1,q,25,t,2,balanced,1802
1,q,25,add,5,unbalanced,1602
1,q,25,add,2,unbalanced,1802
1,q,25,add,2,unbalanced,3111
1,q,25,add,2,unbalanced,3111
1,q,25,del,6,unbalanced,1602
1,q,25,del,2,unbalanced,1702
1,q,25,del,2,unbalanced,1801
1,q,25,del,4,unbalanced,1820
1,q,24,der,2,unbalanced,1810
1,q,25,del,2,unbalanced,1822
1,q,24,del,3,unbalanced,1808
1,q,24,del,2,unbalanced,1602
1,q,23,dup,2,unbalanced,1801
1,q,23,dup,2,unbalanced,1810
1,q,23,dup,2,unbalanced,1820
1,q,23,dup,2,unbalanced,1202
1,q,23,dup,10,unbalanced,1602
1,q,23,dup,2,unbalanced,1801
1,q,23,dup,2,unbalanced,1820
1,q,23,dup,6,unbalanced,1822
1,q,23,dup,7,unbalanced,1602
1,q,23,dup,2,unbalanced,1810
1,q,23,dup,2,unbalanced,3031
1,q,23,dup,2,unbalanced,1101
1,q,23,dup,5,unbalanced,1602
1,q,23,dup,2,unbalanced,1702
1,q,23,dup,2,unbalanced,1822
1,q,24,inv,2,balanced,1822
1,q,24,t,2,balanced,1802
1,q,24,t,3,balanced,1202
1,q,24,t,6,balanced,1602
1,q,24,add,2,unbalanced,1101
1,q,24,add,3,unbalanced,1602
1,q,24,del,2,unbalanced,1602
1,q,25,del,3,unbalanced,3111
1,q,25,del,8,unbalanced,3111
1,q,25,del,2,unbalanced,5104
1,q,25,dup,2,unbalanced,1802
1,q,25,dup,2,unbalanced,1808
1,q,25,dup,4,unbalanced,1810
1,q,25,dup,2,unbalanced,1820
1,q,25,dup,2,unbalanced,1908
1,q,31,inv,2,balanced,1822
1,p,31,t,2,balanced,1702
1,p,31,add,2,unbalanced,1602
1,p,31,add,3,unbalanced,1702
1,p,31,add,2,unbalanced,1810
1,p,31,add,2,unbalanced,1820
1,p,31,add,3,unbalanced,3111
1,p,31,add,2,unbalanced,3111
1,p,31,add,2,unbalanced,3121
1,p,31,add,3,unbalanced,3903
1,p,31,add,2,unbalanced,5213
1,q,31,add,2,unbalanced,1501
1,q,31,add,2,unbalanced,1602
1,p,31,del,2,unbalanced,1104
1,p,31,del,3,unbalanced,1602
1,p,31,del,9,unbalanced,1702
1,q,25,dup,2,unbalanced,1801
1,q,25,dup,5,unbalanced,1602
1,q,25,dup,2,unbalanced,1822
1,q,25,dup,2,unbalanced,1810
1,q,25,der,2,unbalanced,3121
1,q,25,der,2,unbalanced,3111
1,q,25,der,2,unbalanced,3141
1,q,25,der,2,unbalanced,1822
1,q,25,der,2,unbalanced,1101
1,q,25,der,3,unbalanced,1702
1,q,25,der,2,unbalanced,1602
1,q,25,der,2,unbalanced,1820
1,q,25,der,2,unbalanced,1602
1,q,25,der,2,unbalanced,1602
1,p,31,del,3,unbalanced,3111
1,q,25,der,2,unbalanced,1602
1,q,25,dup,2,unbalanced,1702
1,q,25,dup,3,unbalanced,1602
1,q,25,dup,3,unbalanced,1702
1,q,25,dup,4,unbalanced,1801
1,q,25,dup,2,unbalanced,1810
1,q,25,dup,4,unbalanced,1822
1,q,25,dup,4,unbalanced,1810
1,q,25,dup,6,unbalanced,1820
1,q,25,dup,8,unbalanced,1822
1,q,25,dup,2,unbalanced,1602
1,q,25,der,2,unbalanced,1113
1,q,23,dup,2,unbalanced,1810
1,p,32,add,6,unbalanced,1702
1,p,32,add,5,unbalanced,1801
1,p,32,der,2,unbalanced,1602
1,q,32,der,2,unbalanced,1602
1,q,32,der,2,unbalanced,1702
1,p,32,dup,2,unbalanced,1801
1,p,32,dup,2,unbalanced,1101
1,q,32,dup,2,unbalanced,1702
1,q,32,dup,11,unbalanced,1602
1,q,32,dup,3,unbalanced,1801
1,q,32,dup,2,unbalanced,1810
1,q,32,dup,3,unbalanced,1820
1,q,32,dup,7,unbalanced,1822
1,q,32,dup,2,unbalanced,1908
1,q,32,dup,2,unbalanced,1020
1,q,32,dup,3,unbalanced,1101
1,q,32,dup,3,unbalanced,1104
1,q,32,dup,2,unbalanced,1403
1,q,32,dup,2,unbalanced,1404
1,q,32,dup,4,unbalanced,1501
1,q,32,dup,52,unbalanced,1602
1,q,32,dup,7,unbalanced,1702
1,q,32,dup,2,unbalanced,1708
1,p,32,der,2,unbalanced,1108
1,q,32,dup,6,unbalanced,1801
1,q,32,der,3,unbalanced,1702
1,q,32,der,2,unbalanced,1113
1,q,32,del,6,unbalanced,8541
1,q,32,del,5,unbalanced,8710
1,q,32,del,3,unbalanced,8734
1,q,32,del,3,unbalanced,8740
1,q,32,del,2,unbalanced,8804
1,q,32,del,3,unbalanced,1101
1,q,32,del,2,unbalanced,1501
1,q,32,del,5,unbalanced,1602
1,q,32,del,3,unbalanced,1702
1,q,32,del,2,unbalanced,1802
1,q,32,del,6,unbalanced,1820
1,q,32,del,2,unbalanced,2005
1,q,32,del,3,unbalanced,8304
1,q,32,del,2,unbalanced,1702
1,p,32,der,2,unbalanced,1702
1,q,32,der,2,unbalanced,1108
1,p,32,der,2,unbalanced,5213
1,q,32,der,2,unbalanced,1101
1,p,32,der,2,unbalanced,1107
1,q,32,der,2,unbalanced,1820
1,p,32,der,4,unbalanced,5213
1,q,32,der,2,unbalanced,1602
1,q,32,dup,9,unbalanced,1810
1,q,32,dup,11,unbalanced,1820
1,q,32,dup,24,unbalanced,1822
1,p,34,t,2,balanced,1820
1,p,34,t,3,balanced,1602
1,p,34,t,3,balanced,1602
1,p,34,t,2,balanced,1203
1,p,34,t,2,balanced,1602
1,p,34,t,3,balanced,8004
1,p,34,t,3,balanced,1203
1,p,34,t,13,balanced,1602
1,p,34,t,2,balanced,1101
1,p,34,t,2,balanced,1810
1,p,34,t,2,balanced,8725
1,p,34,t,10,balanced,3111
1,p,34,add,6,unbalanced,1101
1,p,34,add,5,unbalanced,1602
